"maz","bg_count"
331367,3
331368,1
331373,2
331379,3
331380,3
331381,2
331383,1
331388,5
331393,1
331395,3
331400,3
331403,1
331412,3
331413,5
331414,7
331415,3
331417,1
331424,4
331426,2
331430,3
331431,5
331437,1
331439,2
331441,2
331442,2
331443,3
331444,2
331445,4
331451,1
331474,2
331485,1
331487,1
331488,3
331497,6
331503,3
331505,1
331508,4
331509,2
331520,2
331523,2
331524,2
331533,3
331535,4
331536,4
331538,2
331541,3
331543,4
331544,2
331545,4
331546,4
331549,3
331550,3
331551,3
331554,1
331556,3
331558,2
331565,1
331566,2
331578,4
331590,2
331592,1
331596,1
331598,3
331600,3
331602,4
331603,2
331604,2
331605,3
331607,6
331610,3
331611,2
331612,3
331618,1
331621,1
331623,6
331626,2
331627,1
331630,4
331634,2
331648,2
331663,3
331664,2
331665,2
331666,1
331669,1
331671,1
331674,2
331678,3
331679,6
331685,3
331689,2
331699,4
331709,5
331712,2
331718,2
331721,5
331730,2
331732,1
331736,1
331738,1
331743,2
331744,4
331747,1
331748,1
331757,3
331761,3
331765,4
331766,4
331768,2
331770,3
331771,5
331772,4
331774,3
331775,4
331777,5
331782,5
331783,3
331792,5
331802,2
331804,2
331807,1
331815,1
331816,3
331817,3
331818,3
331821,1
331824,1
331825,2
331826,3
331827,3
331828,2
331829,5
331834,2
331835,1
331836,2
331840,4
331841,2
331857,4
331867,1
331868,2
331872,4
331874,4
331877,3
331878,5
331879,4
331884,1
331892,1
331909,4
331910,4
331912,4
331913,1
331916,3
331917,1
331918,1
331921,1
331922,3
331928,3
331934,6
331935,1
331941,2
331958,2
331961,3
331962,4
331964,4
331965,1
331967,2
331970,3
331971,2
331972,2
331973,4
331974,1
331975,3
331976,4
331979,4
331981,2
332003,4
332004,2
332005,2
332007,3
332011,2
332012,2
332016,4
332017,4
332021,1
332024,4
332025,2
332028,4
332029,1
332031,5
332033,3
332034,5
332052,1
332053,1
332055,4
332056,2
332057,1
332064,1
332067,1
332068,1
332069,2
332070,1
332071,1
332075,2
332081,2
332082,1
332084,1
332085,4
332086,4
332088,1
332092,1
332093,1
332100,8
332104,2
332115,1
332116,1
332118,1
332119,4
332121,2
332123,6
332125,3
332127,3
332130,3
332132,2
332134,3
332136,3
332138,3
332141,2
332157,4
332166,1
332167,2
332170,1
332177,1
332181,4
332188,2
332196,4
332197,1
332198,1
332206,1
332208,5
332209,2
332210,3
332211,3
332214,3
332217,1
332218,3
332219,2
332220,2
332227,3
332228,5
332230,1
332231,1
332233,1
332234,3
332242,4
332257,2
332259,1
332260,2
332262,2
332264,3
332266,3
332270,2
332272,4
332273,1
332275,6
332279,3
332282,5
332283,2
332290,1
332292,1
332321,2
332322,3
332325,2
332327,1
332328,3
332329,2
332330,4
332331,3
332332,3
332339,5
332354,5
332355,1
332358,3
332361,2
332364,3
332365,1
332366,2
332369,1
332373,1
332374,1
332377,4
332378,3
332382,1
332390,1
332392,3
332397,4
332399,5
332404,1
332405,2
332408,2
332409,2
332411,3
332422,3
332423,3
332426,3
332427,3
332428,3
332429,2
332430,1
332431,3
332437,1
332438,4
332440,2
332441,3
332442,3
332443,3
332444,1
332455,1
332457,4
332465,3
332467,5
332468,2
332469,3
332470,2
332471,4
332472,1
332473,2
332475,4
332478,1
332482,2
332484,3
332487,2
332491,2
332492,2
332493,5
332495,2
332496,4
332497,1
332500,2
332502,2
332503,2
332504,2
332505,3
332512,1
332517,2
332528,2
332531,2
332536,1
332539,4
332541,2
332542,3
332543,2
332565,8
332569,2
332570,1
332581,4
332583,5
332602,2
332605,2
332607,2
332609,3
332620,2
332622,2
332623,4
332624,3
332628,3
332632,4
332635,2
332637,3
332640,3
332665,2
332667,2
332668,4
332673,2
332674,3
332676,1
332678,3
332679,3
332680,1
332682,2
332692,2
332696,1
332697,3
332708,1
332712,1
332713,6
332714,2
332715,1
332716,3
332718,3
332719,2
332722,5
332727,1
332733,4
332736,2
332742,3
332744,4
332746,1
332750,1
332751,3
332755,2
332756,2
332758,1
332761,4
332762,1
332765,1
332775,3
332777,3
332786,2
332787,3
332791,2
332794,2
332796,3
332799,4
332800,2
332802,2
332804,2
332808,3
332809,2
332813,3
332814,2
332815,3
332816,2
332817,3
332818,4
332825,3
332830,3
332838,1
332840,5
332841,1
332843,4
332845,4
332846,4
332851,4
332855,1
332858,3
332869,4
332871,1
332872,1
332876,4
332882,2
332885,3
332889,2
332890,3
332891,5
332895,2
332899,1
332902,1
332905,4
332906,1
332912,7
332920,1
332930,1
332933,1
332936,1
332937,3
332940,1
332941,2
332948,2
332956,1
332959,2
332963,3
332982,1
332985,2
332987,2
332992,4
332995,2
333000,4
333002,8
333011,4
333016,1
333017,2
333018,1
333026,1
333029,1
333030,1
333034,2
333042,4
333044,5
333051,1
333053,3
333054,2
333055,1
333058,1
333060,4
333061,3
333062,3
333063,1
333064,2
333065,1
333067,4
333071,4
333072,4
333073,3
333075,2
333076,4
333079,4
333081,2
333082,2
333083,3
333091,3
333094,1
333097,2
333099,3
333100,4
333104,5
333112,2
333113,2
333114,2
333122,1
333123,2
333124,5
333129,4
333130,2
333137,4
333139,1
333143,1
333147,1
333161,2
333166,5
333167,3
333168,2
333170,6
333172,5
333173,2
333177,2
333178,3
333179,2
333180,2
333181,3
333183,3
333185,2
333199,3
333200,4
333203,1
333204,2
333205,2
333207,2
333210,1
333213,3
333216,2
333222,3
333223,2
333226,2
333233,4
333235,3
333239,3
333242,3
333243,1
333247,2
333254,2
333255,1
333257,1
333261,2
333266,3
333267,3
333268,4
333269,3
333270,2
333272,2
333280,4
333297,3
333299,2
333300,2
333302,1
333304,5
333306,3
333308,2
333309,2
333310,2
333311,2
333312,2
333314,1
333315,1
333317,3
333320,2
333322,1
333324,1
333327,3
333330,3
333344,4
333347,7
333349,1
333352,1
333355,2
333356,4
333360,1
333362,2
333373,1
333392,2
333394,6
333397,1
333399,1
333402,3
333410,5
333411,2
333414,5
333415,3
333417,1
333420,2
333422,5
333432,2
333433,4
333438,4
333441,2
333443,3
333444,3
333447,3
333449,2
333451,2
333453,8
333458,4
333469,4
333472,3
333487,2
333492,2
333508,1
333511,3
333526,2
333527,3
333541,2
333542,3
333545,4
333547,2
333553,3
333556,3
333557,3
333590,3
333592,4
333593,4
333595,1
333597,5
333601,4
333603,3
333610,2
333613,4
333616,3
333617,2
333618,2
333621,1
333636,2
333637,3
333638,4
333643,3
333645,2
333646,3
333647,1
333649,3
333650,2
333653,1
333666,4
333675,4
333684,1
333690,1
333691,2
333705,1
333723,2
333726,2
333727,2
333728,2
333730,3
333732,2
333738,3
333750,1
333752,3
333756,2
333758,7
333761,2
333765,2
333766,1
333770,2
333781,3
333784,1
333786,3
333790,2
333793,5
333797,2
333806,1
333808,1
333809,3
333811,3
333814,2
333817,1
333818,1
333830,2
333831,2
333833,3
333835,2
333843,1
333845,4
333849,2
333864,1
333866,1
333872,1
333875,6
333878,4
333881,5
333884,1
333886,3
333893,4
333894,5
333896,3
333897,1
333901,3
333903,3
333904,4
333906,2
333907,6
333916,1
333917,3
333918,2
333920,1
333922,4
333923,1
333924,1
333927,4
333928,2
333929,2
333930,4
333931,2
333933,3
333935,3
333936,3
333937,4
333940,2
333944,2
333951,2
333953,3
333957,2
334135,4
334479,5
334482,4
334483,4
334484,5
410001,3
410002,4
410006,3
410014,2
410019,3
410021,3
410028,1
410032,2
410033,2
410034,2
410036,3
410037,3
410044,1
410051,3
410052,2
410053,5
410055,1
410057,2
410058,2
410059,1
410060,3
410061,3
410062,3
410063,2
410064,2
410066,4
410067,4
410069,3
410071,4
410074,1
410076,1
410079,1
410082,1
410085,2
410087,2
410088,2
410090,4
410092,1
410095,3
410096,2
410099,2
410102,1
410105,1
410107,1
410112,5
410114,5
410115,3
410116,1
410118,4
410119,1
410121,3
410123,4
410125,4
410129,1
410130,1
410133,3
410137,4
410139,3
410145,2
410149,1
410154,5
410156,5
410160,4
410161,5
410162,5
410167,2
410171,3
410174,1
410175,2
410178,4
410180,2
410181,3
410182,2
410183,2
410185,1
410186,7
410187,3
410188,1
410190,3
410192,3
410193,3
410194,3
410196,2
410197,4
410198,2
410202,2
410203,4
410207,2
410208,3
410211,3
410213,3
410216,3
410217,1
410219,3
410221,3
410223,7
410225,1
410227,4
410229,2
410232,2
410233,2
410234,1
410236,2
410241,2
410243,3
410244,3
410246,3
410247,4
410250,4
410252,5
410253,2
410256,2
410261,1
410262,3
410263,4
410266,6
410267,2
410276,3
410277,3
410278,2
410279,3
410281,3
410282,1
410293,2
410294,2
410295,2
410298,2
410299,2
410300,3
410304,3
410306,3
410307,7
410308,2
410310,4
410312,1
410314,5
410317,5
410318,1
410319,1
410321,2
410324,3
410325,1
410327,4
410328,5
410329,4
410330,2
410331,1
410333,3
410335,2
410338,3
410339,4
410340,2
410341,3
410343,3
410344,2
410345,2
410347,2
410348,2
410351,2
410353,3
410354,3
410355,3
410356,1
410359,1
410360,4
410361,7
410362,3
410363,4
410366,3
410367,3
410369,4
410372,4
410374,7
410376,3
410378,2
410379,3
410380,3
410383,2
410384,3
410388,1
410392,2
410393,4
410395,2
410396,3
410399,2
410401,2
410403,4
410405,4
410407,5
410408,1
410411,1
410413,5
410418,3
410420,2
410421,2
410431,4
410434,4
410437,1
410441,6
410442,4
410446,3
410447,3
410448,1
410449,1
410451,3
410453,3
410455,1
410460,2
410465,2
410469,1
410470,2
410471,5
410472,3
410477,1
410479,1
410481,3
410482,4
410485,4
410487,1
410488,3
410489,2
410490,2
410492,2
410493,8
410497,1
410498,1
410505,6
410506,5
410511,3
410513,1
410514,2
410517,4
410523,1
410525,2
410526,2
410527,2
410529,4
410530,2
410532,2
410534,1
410535,2
410536,1
410538,3
410542,1
410543,1
410545,1
410546,3
410551,6
410554,2
410557,4
410559,1
410564,1
410565,5
410567,1
410570,2
410571,3
410573,1
410574,3
410577,4
410578,4
410580,1
410585,1
410586,2
410587,4
410588,5
410589,4
410591,1
410598,2
410600,2
410601,2
410603,4
410604,3
410605,2
410607,2
410609,3
410610,4
410611,2
410613,4
410614,4
410616,2
410617,2
410620,1
410621,3
410623,1
410626,2
410627,4
410633,3
410634,3
410638,2
410639,3
410640,5
410642,4
410649,2
410653,1
410656,1
410657,4
410659,3
410660,2
410666,5
410668,2
410670,2
410674,2
410675,3
410676,2
410679,2
410680,2
410681,2
410684,1
410687,3
410695,2
410697,5
410698,3
410702,3
410704,3
410709,2
410710,3
410711,5
410717,4
410722,2
410726,3
410727,7
410731,2
410736,2
410739,9
410742,2
410744,1
410746,1
410748,2
410749,3
410751,1
410752,3
410754,5
410755,2
410758,5
410764,2
410765,5
410767,2
410768,3
410769,5
410770,2
410771,2
410772,1
410773,2
410776,4
410778,1
410779,1
410781,3
410783,2
410784,1
410789,2
410792,1
410799,2
410800,1
410804,1
410808,2
410813,6
410816,1
410817,1
410822,3
410824,6
410829,3
410831,2
410832,3
410836,2
410837,1
410838,4
410841,1
410842,3
410843,6
410845,4
410850,5
410852,4
410853,2
410855,2
410856,1
410860,1
410861,1
410862,3
410863,3
410866,4
410867,2
410868,1
410870,3
410872,3
410873,4
410874,1
410877,7
410878,1
410881,3
410883,1
410884,1
410885,2
410887,1
410888,3
410889,1
410890,5
410891,9
410893,4
410895,6
410896,2
410897,3
410898,4
410899,4
410904,3
410905,2
410907,2
410908,2
410909,4
410910,2
410911,4
410916,3
410917,4
410918,1
410919,4
410921,4
410931,1
410937,1
410938,4
410940,4
410941,2
410942,4
410944,4
410946,2
410947,1
410948,2
410950,1
410951,3
410956,1
410957,6
410959,3
410961,2
410962,3
410963,4
410968,2
410969,2
410971,2
410975,6
410979,2
410983,2
410984,3
410985,1
410986,5
410987,2
410988,1
410989,6
410992,3
410993,2
410995,2
410996,1
410997,3
410999,2
411003,2
411013,4
411017,4
411020,3
411021,2
411025,1
411026,1
411029,2
411030,2
411031,2
411032,1
411033,2
411034,2
411035,2
411036,4
411040,3
411042,2
411043,2
411044,8
411047,5
411048,2
411050,2
411053,2
411054,1
411056,1
411057,1
411058,2
411060,1
411062,2
411063,3
411066,3
411067,2
411069,1
411071,4
411073,2
411074,2
411076,1
411078,4
411081,8
411084,4
411085,4
411086,2
411089,3
411090,5
411092,1
411093,1
411094,1
411095,1
411096,2
411097,1
411099,1
411100,1
411101,2
411104,1
411105,6
411106,2
411108,2
411112,2
411113,3
411114,2
411115,1
411116,2
411117,1
411118,1
411123,3
411126,2
411127,5
411129,4
411135,3
411137,1
411139,10
411142,2
411143,1
411144,2
411148,1
411149,4
411154,4
411158,3
411160,1
411163,4
411167,4
411168,4
411169,3
411177,3
411180,6
411183,2
411184,6
411185,1
411188,2
411190,3
411195,2
411196,1
411198,1
411199,2
411200,3
411201,1
411203,2
411206,3
411212,5
411214,5
411216,7
411218,2
411219,2
411220,2
411222,1
411223,5
411224,2
411225,3
411226,2
411228,1
411230,4
411231,4
411236,3
411237,1
411239,4
411242,2
411243,1
411246,3
411250,4
411252,2
411253,2
411254,1
411255,1
411256,3
411257,1
411260,2
411268,1
411271,3
411276,3
411277,2
411280,4
411282,1
411283,6
411287,2
411290,4
411291,2
411292,2
411294,1
411298,5
411304,3
411307,4
411309,1
411314,3
411318,2
411319,4
411320,2
411321,2
411323,1
411324,3
411325,1
411327,2
411329,2
411332,2
411333,1
411336,2
411338,2
411339,2
411341,1
411342,4
411343,3
411344,3
411345,3
411356,2
411360,3
411362,2
411363,3
411365,1
411366,5
411367,4
411370,4
411372,3
411376,2
411381,4
411386,3
411387,3
411389,2
411392,2
411394,6
411395,4
411396,2
411397,1
411399,3
411402,1
411407,4
411408,1
411412,2
411413,1
411414,4
411424,1
411427,3
411440,1
411442,4
411444,1
411452,2
411453,3
411454,4
411455,1
411457,2
411458,1
411459,1
411461,3
411462,1
411463,4
411464,1
411466,3
411467,2
411468,2
411470,5
411473,1
411477,3
411481,1
411482,1
411487,1
411490,5
411494,2
411495,2
411499,1
411502,2
411505,1
411507,2
411509,4
411511,1
411513,3
411515,2
411520,4
411521,3
411525,1
411526,2
411527,2
411532,3
411533,2
411536,2
411537,2
411542,2
411544,2
411545,4
411546,1
411547,3
411548,2
411552,5
411553,1
411555,5
411558,3
411567,1
411571,4
411572,1
411573,4
411574,4
411578,1
411579,1
411581,5
411582,1
411583,2
411585,1
411586,1
411595,3
411596,1
411598,4
411600,4
411604,1
411608,2
411609,2
411610,4
411611,4
411615,1
411616,3
411620,3
411622,2
411624,2
411625,3
411626,2
411627,3
411632,2
411633,3
411647,3
411650,2
411652,4
411655,1
411657,5
411658,2
411659,2
411660,2
411663,2
411665,1
411672,4
411673,2
411676,1
411680,2
411683,3
411686,2
411687,3
411689,1
411690,1
411692,1
411706,2
411710,1
411711,1
411714,4
411716,4
411718,3
411722,3
411723,2
411724,2
411725,3
411728,4
411730,1
411731,1
411732,1
411735,2
411739,2
411745,5
411749,1
411758,2
411759,1
411761,1
411764,2
411765,2
411768,3
411771,1
411772,4
411775,7
411776,3
411779,3
411780,5
411781,3
411783,2
411789,2
411790,2
411794,1
411796,3
411797,3
411798,3
411802,1
411805,1
411811,3
411812,4
411813,2
411816,4
411818,3
411820,4
411822,1
411824,4
411825,3
411827,4
411832,2
411833,2
411836,3
411837,3
411841,1
411845,4
411848,3
411849,2
411854,3
411855,2
411858,2
411862,5
411871,3
411872,3
411875,1
411876,3
411877,2
411878,4
411883,1
411885,2
411886,2
411887,2
411889,1
411890,2
411892,5
411893,1
411894,2
411898,3
411901,1
411904,4
411906,2
411908,3
411910,3
411911,2
411913,3
411917,1
411918,5
411922,2
411924,3
411926,2
411935,2
411939,2
411940,3
411941,1
411943,4
411946,4
411947,1
411948,3
411949,4
411951,3
411957,1
411958,1
411960,2
411962,2
411965,2
411966,3
411967,1
411969,2
411970,2
411976,2
411977,3
411982,2
411985,1
411986,1
411989,1
411998,7
411999,4
412000,5
412002,2
412003,1
412004,1
412006,3
412007,2
412010,4
412013,4
412014,4
412015,2
412017,1
412018,1
412026,4
412027,2
412034,5
412036,2
412038,2
412039,3
412040,3
412042,1
412043,2
412044,3
412045,4
412048,4
412051,2
412053,5
412054,1
412056,3
412057,4
412058,5
412060,6
412061,3
412064,3
412065,3
412067,9
412068,1
412069,4
412072,5
412076,4
412078,5
412079,1
412080,4
412085,5
412091,1
412092,1
412093,1
412094,2
412102,4
412103,5
412104,2
412107,1
412108,1
412109,2
412110,3
412112,1
412116,4
412117,1
412120,5
412122,1
412129,1
412134,2
412141,1
412143,2
412144,2
412145,3
412146,5
412149,3
412151,4
412153,1
412154,2
412155,3
412156,3
412157,2
412161,3
412163,4
412164,2
412166,1
412169,3
412171,3
412172,2
412178,1
412179,2
412185,4
412187,1
412188,7
412189,3
412193,6
412196,1
412197,4
412202,3
412204,4
412212,3
412214,2
412215,4
412216,4
412217,3
412238,1
412240,1
412242,2
412244,1
412249,2
412257,1
412259,1
412261,3
412262,2
412265,2
412266,1
412267,1
412270,1
412272,3
412273,3
412275,3
412278,4
412279,1
412282,2
412283,3
412284,2
412286,3
412290,3
412291,1
412292,1
412293,2
412294,4
412295,2
412297,2
412299,2
412301,3
412302,2
412304,3
412308,1
412309,4
412311,2
412314,3
412317,4
412319,4
412320,3
412322,4
412323,4
412324,2
412326,1
412329,1
412334,4
412335,2
412336,1
412337,2
412338,1
412340,1
412342,1
412345,2
412348,1
412349,2
412351,1
412355,2
412357,2
412359,1
412388,2
412390,2
412394,2
412395,4
412396,2
412398,1
412403,4
412404,1
412405,2
412407,1
412408,2
412410,2
412414,2
412416,6
412417,3
412418,4
412419,2
412420,3
412421,1
412429,2
412431,3
412432,1
412433,1
412439,4
412440,4
412441,3
412444,1
412445,2
412448,3
412449,2
412451,3
412452,1
412458,2
412461,1
412462,3
412465,1
412466,4
412471,3
412477,3
412478,3
412481,3
412483,2
412485,2
412486,4
412487,3
412488,2
412491,1
412493,1
412497,2
412500,4
412501,1
412503,2
412504,3
412506,4
412509,1
412510,2
412511,1
412517,2
412519,6
412520,1
412522,3
412528,4
412530,3
412531,5
412537,2
412542,4
412546,3
412548,4
412549,2
412551,4
412552,2
412553,1
412560,1
412563,1
412564,2
412565,4
412568,4
412569,2
412571,3
412573,3
412574,5
412576,4
412577,4
412579,3
412580,4
412583,4
412585,1
412587,5
412588,3
412590,3
412596,1
412597,2
412598,4
412600,1
412601,3
412602,3
412609,2
412610,1
412614,3
412616,2
412620,2
412621,2
412622,4
412623,2
412624,2
412625,3
412626,2
412627,1
412628,1
412629,5
412631,3
412632,2
412633,2
412646,3
412650,1
412651,1
412655,5
412659,2
412660,2
412661,2
412663,3
412666,1
412669,1
412676,4
412679,3
412690,5
412692,4
412693,1
412697,3
412706,2
412713,1
412716,4
412721,1
412723,2
412724,2
412726,4
412727,3
412730,2
412732,2
412733,3
412734,3
412736,3
412741,3
412742,3
412743,1
412745,3
412750,4
412754,4
412755,3
412756,4
412758,3
412760,1
412761,4
412777,2
412780,1
412785,2
412786,2
412790,2
412795,3
412796,1
412800,1
412802,1
412804,1
412807,3
412813,3
412816,2
412818,2
412819,2
412820,3
412824,2
412825,1
412827,1
412830,1
412836,3
412837,4
412845,4
412846,3
412847,2
412848,3
412851,1
412852,4
412854,1
412855,1
412856,1
412857,1
412858,3
412859,2
412861,1
412863,2
412864,6
412869,1
412870,3
412871,2
412872,2
412873,4
412874,2
412876,5
412878,4
412885,1
412887,2
412890,2
412891,3
412892,4
412894,4
412898,3
412900,3
412901,2
412905,1
412906,3
412908,1
412909,2
412911,2
412914,3
412916,1
412919,1
412924,5
412929,1
412930,1
412932,3
412943,2
412946,3
412956,1
412958,2
412961,3
412964,2
412966,3
412967,1
412972,3
412975,3
412976,2
412985,3
412991,3
412992,1
413001,3
413004,1
413006,1
413008,1
413009,2
413010,2
413011,1
413012,2
413022,1
413024,3
413027,4
413028,4
413032,4
413036,2
413039,2
413042,2
413050,5
413051,2
413052,2
413057,4
413058,2
413065,1
413066,3
413075,2
413079,1
413082,1
413083,1
413086,3
413087,1
413088,2
413096,1
413099,6
413102,1
413104,1
413110,1
413112,2
413116,1
413118,2
413122,5
413127,3
413141,2
413142,3
413143,4
413144,4
413145,4
413148,1
413149,1
413155,3
413156,2
413157,1
413160,1
413162,2
413164,1
413167,3
413172,3
413176,3
413177,3
413179,2
413182,3
413184,5
413185,4
413186,2
413187,3
413188,3
413194,2
413196,4
413199,2
413200,2
413202,4
413203,1
413205,2
413207,3
413209,2
413214,1
413220,2
413221,6
413222,1
413223,1
413224,3
413226,5
413227,3
413228,5
413229,5
413230,4
413233,5
413238,5
413242,2
413252,6
413253,2
413255,1
413260,3
413261,3
413265,2
413267,3
413270,3
413271,2
413276,3
413278,3
413279,2
413285,2
413286,3
413288,3
413289,2
413290,3
413293,2
413294,2
413295,2
413296,3
413297,1
413298,2
413299,2
413302,2
413303,2
413304,2
413305,1
413306,2
413311,3
413313,3
413315,2
413317,4
413319,2
413320,1
413321,2
413325,4
413328,3
413330,2
413333,3
413335,1
413336,5
413337,1
413338,1
413348,2
413357,1
413365,1
413366,2
413367,2
413370,1
413373,1
413374,4
413376,3
413377,1
413378,3
413379,3
413382,4
413383,4
413384,3
413387,1
413397,4
413399,2
413400,1
413410,1
413411,1
413412,1
413414,3
413417,4
413418,2
413419,2
413420,2
413423,1
413424,1
413425,2
413426,1
413429,3
413432,2
413433,2
413434,1
413437,4
413441,1
413443,3
413444,2
413445,1
413448,1
413449,2
413450,5
413452,6
413459,3
413467,3
413468,1
413473,4
413477,4
413481,3
413482,2
413483,4
413487,1
413504,5
413510,1
413515,1
413522,4
413523,4
413525,3
413527,2
413530,3
413531,3
413536,1
413539,2
413544,1
413552,1
413555,3
413558,4
413561,5
413563,1
413564,2
413565,2
413567,5
413570,1
413573,2
413575,2
413579,2
413580,3
413583,1
413585,8
413586,2
413587,3
413589,3
413590,2
413591,3
413592,3
413594,1
413595,2
