tract,gq_inst_m_0017,gq_noninst_m_0017_univ,gq_noninst_m_0017_mil,gq_noninst_m_0017_oth,gq_inst_m_1864,gq_noninst_m_1864_univ,gq_noninst_m_1864_mil,gq_noninst_m_1864_oth,gq_inst_m_65p,gq_noninst_m_65p_univ,gq_noninst_m_65p_mil,gq_noninst_m_65p_oth,gq_inst_f_0017,gq_noninst_f_0017_univ,gq_noninst_f_0017_mil,gq_noninst_f_0017_oth,gq_inst_f_1864,gq_noninst_f_1864_univ,gq_noninst_f_1864_mil,gq_noninst_f_1864_oth,gq_inst_f_65p,gq_noninst_f_65p_univ,gq_noninst_f_65p_mil,gq_noninst_f_65p_oth,county_fips,County_Name
06095251702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095251802,0,0,0,3,0,0,0,34,0,0,0,21,0,0,0,1,0,0,0,28,0,0,0,95,095,Solano
06095251803,0,0,0,0,5,0,0,54,5,0,0,5,0,0,0,7,3,0,0,52,6,0,0,5,095,Solano
06095251804,0,0,0,2,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,095,Solano
06095251901,0,0,0,0,90,0,0,44,26,0,0,3,0,0,0,0,24,0,0,17,76,0,0,6,095,Solano
06095251902,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,1,0,0,0,28,0,0,0,7,095,Solano
06095251903,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,095,Solano
06095252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252102,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,095,Solano
06095252103,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,095,Solano
06095252104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252107,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,095,Solano
06095252108,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,3,095,Solano
06095252203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252205,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,095,Solano
06095252206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252305,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,095,Solano
06095252306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252310,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,095,Solano
06095252311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252312,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,095,Solano
06095252313,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,5,095,Solano
06095252314,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,4,095,Solano
06095252315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252317,0,0,0,1,121,0,0,4,2,0,0,1,0,0,0,3,25,0,0,1,0,0,0,1,095,Solano
06095252401,10,0,0,1,13,0,0,1,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,095,Solano
06095252402,0,0,0,1,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,095,Solano
06095252501,0,0,0,0,1,0,0,12,25,0,0,2,0,0,0,0,1,0,0,3,47,0,0,5,095,Solano
06095252502,0,0,0,2,41,0,0,25,0,0,0,3,0,0,0,1,11,0,0,7,0,0,0,0,095,Solano
06095252604,0,0,0,0,15,11,0,7,40,0,0,2,0,0,0,1,8,10,0,3,59,0,0,1,095,Solano
06095252605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252606,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,095,Solano
06095252607,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,095,Solano
06095252608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252611,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,095,Solano
06095252702,3,0,0,0,1,0,0,9,0,0,0,2,5,0,0,2,2,0,0,6,0,0,0,2,095,Solano
06095252703,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0,4,095,Solano
06095252704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252705,5,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,5,095,Solano
06095252706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252802,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,095,Solano
06095252903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,095,Solano
06095252904,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,1,095,Solano
06095252908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252909,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,095,Solano
06095252910,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,095,Solano
06095252911,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,095,Solano
06095252912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095252914,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,095,Solano
06095252915,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,095,Solano
06095253000,0,0,0,0,5839,0,0,0,759,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,095,Solano
06095253101,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,7,0,0,0,3,095,Solano
06095253105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253108,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,4,095,Solano
06095253201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253203,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,095,Solano
06095253205,0,0,0,1,0,0,0,32,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,2,095,Solano
06095253206,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,095,Solano
06095253207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,095,Solano
06095253402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,095,Solano
06095253404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095253501,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,095,Solano
06095253502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,095,Solano
06095980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095250103,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,095,Solano
06095250104,0,0,0,1,4,0,0,10,5,0,0,0,0,0,0,2,5,0,0,7,2,0,0,4,095,Solano
06095250105,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,3,095,Solano
06095250106,0,0,0,0,1,0,0,14,5,0,0,3,0,0,0,0,4,0,0,5,9,0,0,4,095,Solano
06095250200,0,0,0,0,7,0,0,4,18,0,0,0,0,0,0,0,3,0,0,3,17,0,0,2,095,Solano
06095250300,0,0,0,0,2,0,0,9,15,0,0,5,0,0,0,0,4,0,0,9,22,0,0,3,095,Solano
06095250400,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095250501,0,0,0,1,0,0,0,25,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,095,Solano
06095250502,0,0,0,0,0,0,0,12,2,0,0,6,0,0,0,0,0,0,0,8,10,0,0,9,095,Solano
06095250601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095250604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095250605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095250701,0,0,0,2,0,0,0,14,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,095,Solano
06095250801,0,2,0,0,0,650,0,3,0,0,0,0,0,4,0,0,0,146,0,1,0,0,0,0,095,Solano
06095250900,0,0,0,2,19,0,0,72,18,0,0,3,0,0,0,0,7,0,0,28,58,0,0,2,095,Solano
06095251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095251100,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06097153005,9,0,0,0,0,0,0,12,0,0,0,1,3,0,0,0,1,0,0,4,0,0,0,3,097,Sonoma
06097153001,4,0,0,0,3,0,0,10,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,3,097,Sonoma
06097153002,0,0,0,0,0,0,0,127,0,0,0,16,0,0,0,0,0,0,0,25,0,0,0,8,097,Sonoma
06097153003,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,097,Sonoma
06097153006,0,0,0,4,0,0,0,4,0,0,0,16,0,0,0,2,0,0,0,22,0,0,0,29,097,Sonoma
06097153102,0,0,0,3,2,0,0,25,10,0,0,1,0,0,0,0,2,0,0,10,33,0,0,1,097,Sonoma
06097153103,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,12,097,Sonoma
06097153104,0,0,0,1,0,0,0,13,0,0,0,6,0,0,0,3,0,0,0,15,0,0,0,1,097,Sonoma
06097153201,0,0,0,0,0,0,0,52,0,0,0,10,0,0,0,0,0,0,0,24,0,0,0,0,097,Sonoma
06097153202,6,0,0,0,0,0,0,24,0,0,0,6,1,0,0,1,0,0,0,5,0,0,0,4,097,Sonoma
06097153301,0,0,0,2,0,0,0,29,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,1,097,Sonoma
06097153302,0,0,0,0,0,0,0,194,0,0,0,15,0,0,0,0,0,0,0,93,0,0,0,12,097,Sonoma
06097153403,0,0,0,0,3,0,0,20,11,0,0,3,0,0,0,4,3,0,0,10,29,0,0,2,097,Sonoma
06097153404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153405,5,0,0,0,9,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,12,0,0,0,097,Sonoma
06097153406,12,0,0,1,0,0,0,4,3,0,0,3,4,0,0,0,1,0,0,4,5,0,0,4,097,Sonoma
06097153501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153601,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,097,Sonoma
06097153602,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,097,Sonoma
06097153705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153708,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,097,Sonoma
06097153709,0,0,0,0,0,0,0,57,0,0,0,6,0,0,0,0,0,0,0,46,0,0,0,0,097,Sonoma
06097153710,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,097,Sonoma
06097153711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153804,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,6,0,0,0,1,097,Sonoma
06097153806,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,48,097,Sonoma
06097153807,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,097,Sonoma
06097153808,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,097,Sonoma
06097153809,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,17,097,Sonoma
06097153810,14,0,0,0,3,0,0,28,0,0,0,0,5,0,0,0,2,0,0,7,0,0,0,0,097,Sonoma
06097153811,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,16,097,Sonoma
06097152205,0,0,0,4,0,0,0,3,5,0,0,1,0,0,0,3,0,0,0,1,16,0,0,0,097,Sonoma
06097152300,0,0,0,0,5,0,0,14,5,0,0,10,0,0,0,0,7,0,0,12,50,0,0,4,097,Sonoma
06097152401,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,10,8,0,0,12,097,Sonoma
06097152402,0,0,0,0,0,0,0,15,34,0,0,70,0,0,0,0,0,0,0,12,59,0,0,135,097,Sonoma
06097152501,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,2,097,Sonoma
06097152502,0,0,0,0,4,0,0,4,7,0,0,0,0,0,0,3,2,0,0,12,5,0,0,1,097,Sonoma
06097152601,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,10,097,Sonoma
06097152602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097152701,0,0,0,0,2,0,0,30,1,0,0,4,0,0,0,0,0,0,0,12,14,0,0,10,097,Sonoma
06097152702,0,0,0,0,93,0,0,18,17,0,0,2,0,0,0,0,39,0,0,7,1,0,0,13,097,Sonoma
06097152801,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,097,Sonoma
06097152803,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,2,097,Sonoma
06097152804,0,0,0,2,1,0,0,13,30,0,0,0,0,0,0,0,1,0,0,4,3,0,0,1,097,Sonoma
06097152903,0,0,0,1,0,0,0,16,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,8,097,Sonoma
06097152904,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,6,097,Sonoma
06097152905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097152906,0,0,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,8,097,Sonoma
06097151405,10,0,0,2,1,0,0,2,0,0,0,1,2,0,0,1,3,0,0,11,0,0,0,2,097,Sonoma
06097151403,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,097,Sonoma
06097151404,0,0,0,0,0,0,0,31,0,0,0,10,0,0,0,1,0,0,0,19,0,0,0,7,097,Sonoma
06097151406,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,097,Sonoma
06097151503,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,3,097,Sonoma
06097151504,0,0,0,0,17,0,0,71,21,0,0,4,0,0,0,0,4,0,0,38,40,0,0,7,097,Sonoma
06097151505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097151506,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,097,Sonoma
06097151601,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097151602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097151701,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,4,097,Sonoma
06097151702,0,0,0,0,10,0,0,14,43,0,0,5,0,0,0,0,14,0,0,10,100,0,0,5,097,Sonoma
06097151800,0,0,0,1,3,0,0,2,5,0,0,0,0,0,0,0,2,0,0,19,10,0,0,2,097,Sonoma
06097151900,0,0,0,0,3,0,0,15,6,0,0,2,0,0,0,0,2,0,0,14,16,0,0,4,097,Sonoma
06097152000,27,0,0,0,4,0,0,20,0,0,0,3,28,0,0,0,1,0,0,4,0,0,0,0,097,Sonoma
06097152100,0,0,0,0,513,0,0,1,48,0,0,0,0,0,0,2,107,0,0,2,2,0,0,0,097,Sonoma
06097152201,0,0,0,1,2,0,0,8,6,0,0,1,0,0,0,0,1,0,0,4,9,0,0,6,097,Sonoma
06097152203,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,097,Sonoma
06097152204,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,29,097,Sonoma
06097153905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153902,9,0,0,0,18,0,0,9,5,0,0,3,10,0,0,0,7,0,0,11,5,0,0,2,097,Sonoma
06097153903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097153904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097154000,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,2,0,0,0,13,0,0,0,0,097,Sonoma
06097154100,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,097,Sonoma
06097154201,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,097,Sonoma
06097154202,0,0,0,0,5,0,0,11,22,0,0,2,0,0,0,0,1,0,0,1,31,0,0,4,097,Sonoma
06097154304,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,097,Sonoma
06097154305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097154306,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,097,Sonoma
06097154307,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,2,097,Sonoma
06097154308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150203,0,0,0,0,7,0,0,1,11,0,0,0,0,0,0,0,1,0,0,2,77,0,0,0,097,Sonoma
06097150100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150204,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,36,0,0,0,097,Sonoma
06097150205,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,13,097,Sonoma
06097150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150303,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,4,097,Sonoma
06097150304,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,6,097,Sonoma
06097150305,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,097,Sonoma
06097150306,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,6,097,Sonoma
06097150501,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,7,097,Sonoma
06097150502,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,3,0,0,4,3,0,0,1,097,Sonoma
06097150601,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,11,097,Sonoma
06097150602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150603,0,0,0,0,8,0,0,6,19,0,0,5,0,0,0,1,5,0,0,4,45,0,0,4,097,Sonoma
06097150607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150610,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,097,Sonoma
06097150611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097150612,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,097,Sonoma
06097150701,0,0,0,0,0,0,0,81,0,0,0,9,0,0,0,0,0,0,0,53,0,0,0,8,097,Sonoma
06097150702,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,5,097,Sonoma
06097150800,0,0,0,0,25,0,0,0,74,0,0,0,0,0,0,0,22,0,0,0,138,0,0,0,097,Sonoma
06097150901,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,097,Sonoma
06097150902,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,3,097,Sonoma
06097151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097151100,0,0,0,0,0,0,211,0,0,0,1,0,0,0,1,0,0,0,65,0,0,0,0,0,097,Sonoma
06097151203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,097,Sonoma
06097151204,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,097,Sonoma
06097151205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,097,Sonoma
06097151206,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,097,Sonoma
06097151301,0,0,0,2,0,0,0,13,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,5,097,Sonoma
06097151305,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,097,Sonoma
06097151306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097151307,0,0,0,1,0,0,0,11,0,0,0,6,0,0,0,1,0,0,0,10,0,0,0,1,097,Sonoma
06097151308,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,097,Sonoma
06097151309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,097,Sonoma
06097151310,0,0,0,0,0,1084,0,7,0,4,0,1,0,63,0,0,0,1722,0,7,0,0,0,1,097,Sonoma
06097151311,0,0,0,0,4,0,0,3,7,0,0,1,0,0,0,0,5,0,0,3,2,0,0,4,097,Sonoma
